Organization Name,Organization Name URL,Growth Category,IPO Status,Company Type,Number of Employees,Acquisition Status,Last Funding Type,Last Funding Date,Investor Type,Founded Date,Founded Date Precision,Operating Status,Actively Hiring,Investment Stage,Number of Founders,Number of Funding Rounds,Funding Status,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Top 5 Investors,Number of Investors,Headquarters Regions,Industry Groups,Most Recent Valuation Range,Growth Confidence,Valuation at IPO,Valuation at IPO Currency,Valuation at IPO (in USD),Industries,Headquarters Location,Number of Investments
Circana,https://www.crunchbase.com/organization/circana,Growing,Private,For Profit,5001-10000,Made Acquisitions,Undisclosed,2024-04-23,,1966-01-01,year,Active,,,,1,,1200000000,USD,1200000000,1200000000,USD,1200000000,Undisclosed,1200000000,USD,1200000000,1200000000,USD,1200000000,Vestar Capital Partners,1,"Greater Chicago Area, Great Lakes, Midwestern US","Data and Analytics, Design",,High,,,,Market Research,"Chicago, Illinois, United States",
24M Technologies,https://www.crunchbase.com/organization/24m-technologies,Growing,Private,For Profit,101-250,,Series H,2024-09-05,,2010-01-01,year,Active,,,3,7,Late Stage Venture,87000000,USD,87000000,87000000,USD,87000000,Series H,181632000,USD,181632000,184830085,USD,184830085,"US Department of Energy, Asahi Kasei, CRV, Volkswagen Group, Fujifilm",16,"Greater Boston Area, East Coast, New England","Energy, Manufacturing",$100M to $500M,Medium,,,,"Battery, Energy Storage, Manufacturing","Cambridge, Massachusetts, United States",
Talkdesk,https://www.crunchbase.com/organization/talkdesk,,Private,For Profit,1001-5000,,Series D,2021-08-12,,2011-01-01,year,Active,,,2,8,Late Stage Venture,230000000,USD,230000000,230000000,USD,230000000,Series D,497450000,USD,497450000,497450000,USD,497450000,"500 Global, Franklin Templeton, Threshold, Skip Capital, Storm Ventures",17,"San Francisco Bay Area, West Coast, Western US","Information Technology, Internet Services, Other, Professional Services, Sales and Marketing, Software",$10B+,,,,,"Cloud Computing, CRM, Customer Service, SaaS","San Francisco, California, United States",
RentVine,https://www.crunchbase.com/organization/rentvine,,Private,For Profit,11-50,,Private Equity,2024-08-26,,2005-05-01,day,Active,,,,5,Private Equity,74000000,USD,74000000,74000000,USD,74000000,Private Equity,78025000,USD,78025000,78025000,USD,78025000,Mainsail Partners,1,"East Coast, Southern US","Advertising, Real Estate, Sales and Marketing, Software",,,,,,"Advertising, Marketing, Real Estate, Software","Estero, Florida, United States",
Funding Societies,https://www.crunchbase.com/organization/funding-societies,Growing,Private,For Profit,101-250,Made Acquisitions,Private Equity,2024-09-11,,2015-01-01,year,Active,,,2,18,Private Equity,,,,,,,Private Equity,226451165,USD,226451165,594594842,USD,594594842,"Helicap, 500 Global, Khazanah Nasional, Peak XV Partners, EDBI",33,"Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia","Financial Services, Lending and Investments",,High,,,,"Finance, Financial Services, FinTech, Funding Platform, Lending","Singapore, Central Region, Singapore",1
Creative Destruction Lab (CDL),https://www.crunchbase.com/organization/creative-destruction-lab,Growing,Private,Non-profit,101-250,,Venture - Series Unknown,2022-10-13,"Entrepreneurship Program, University Program",2012-08-01,day,Active,,"Convertible Note, Debt, Early Stage Venture, Non Equity Assistance, Seed, Venture",5,5,,1600000,USD,1600000,1600000,USD,1600000,Venture - Series Unknown,5600000,USD,5600000,31497662,USD,31497662,"Scotiabank, Bank of Montreal, SCALE AI, Government of Canada, Alberta Innovates",6,Great Lakes,"Blockchain and Cryptocurrency, Commerce and Shopping, Hardware, Manufacturing, Other, Professional Services, Science and Engineering, Software, Sustainability, Transportation",,Medium,,,,"Advanced Materials, Aerospace, Blockchain, CleanTech, Retail Technology, Risk Management, Supply Chain Management","Toronto, Ontario, Canada",767
ThinkCyte,https://www.crunchbase.com/organization/thinkcyte,Growing,Private,For Profit,11-50,,Series C,2024-08-29,,2016-02-01,month,Active,,,4,8,Late Stage Venture,2150000000,JPY,14838536,2150000000,JPY,14838536,Series C,86079272,USD,86079272,86079272,USD,86079272,"Global Brain Corporation, SMBC Venture Capital, SBI Group, Japan Finance Corporation, Sumitomo Mitsui Trust Bank",20,Asia-Pacific (APAC),"Biotechnology, Health Care, Science and Engineering",,High,,,,"Biotechnology, Life Science, Therapeutics","Hongo, Tokyo, Japan",
Backcountry.com,https://www.crunchbase.com/organization/backcountry-com,,Private,For Profit,1001-5000,"Made Acquisitions, Was Acquired",Debt Financing,2024-09-18,,1996-01-01,year,Active,,,2,2,M&A,112000000,USD,112000000,,,,Undisclosed,,,,112000000,USD,112000000,"Liberty Media, Second Avenue Capital Partners, Ares Commercial Finance, SB360 Capital Partners",4,Western US,"Commerce and Shopping, Sports",,,,,,"E-Commerce, Outdoors, Sports","Park City, Utah, United States",1
ConnectWise,https://www.crunchbase.com/organization/connectwise,Growing,Private,For Profit,1001-5000,"Made Acquisitions, Was Acquired",Seed,2019-07-01,,1982-01-01,year,Active,,,2,1,M&A,585000,USD,585000,585000,USD,585000,Seed,585000,USD,585000,585000,USD,585000,,,"Tampa Bay Area, East Coast, Southern US","Information Technology, Internet Services, Other, Professional Services, Software",,High,,,,"B2B, Cloud Data Services, Consulting, Information Technology, Legal, SaaS, Software","Tampa, Florida, United States",1
Run:AI,https://www.crunchbase.com/organization/run-ai,Growing,Private,For Profit,51-100,Was Acquired,Series C,2022-03-07,,2018-01-01,year,Active,,,3,4,M&A,75000000,USD,75000000,75000000,USD,75000000,Series C,118000000,USD,118000000,118000000,USD,118000000,"Insight Partners, Tiger Global Management, TLV Partners, S Capital",4,"Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)","Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",,Medium,,,,"Artificial Intelligence (AI), Business Intelligence, Software","Tel Aviv, Tel Aviv, Israel",
Onsurity,https://www.crunchbase.com/organization/onsurity,Growing,Private,For Profit,251-500,,Series B,2024-09-13,,2020-02-05,day,Active,,,2,6,Early Stage Venture,2190000000,INR,26108291,2190000000,INR,26108291,Series B,66108291,USD,66108291,66108291,USD,66108291,"AngelList, Nexus Venture Partners, International Finance Corporation, Whiteboard Capital, peercheque",24,Asia-Pacific (APAC),"Administrative Services, Financial Services, Health Care",,,,,,"Employee Benefits, Health Care, Health Insurance, InsurTech, Medical","Bengaluru, Karnataka, India",
Simplebet,https://www.crunchbase.com/organization/simplebet,Growing,Private,For Profit,51-100,Was Acquired,Debt Financing,2023-10-13,,2018-04-03,day,Active,,,3,5,M&A,9492421,USD,9492421,28600000,USD,28600000,Series C,62800000,USD,62800000,87366421,USD,87366421,"Sprint Vc, CIG Spectrum Capital, Anti Fund, Data Tech Fund, Eberg Capital",9,"Greater New York Area, East Coast, Northeastern US","Gaming, Information Technology, Software, Sports",,,,,,"Fantasy Sports, Gambling, Gaming, Information Technology, Software, Sports","New York, New York, United States",1
Devo,https://www.crunchbase.com/organization/logtrust-s-l,,Private,For Profit,101-250,Made Acquisitions,Series F,2022-06-02,,2011-05-01,day,Active,,,1,7,Late Stage Venture,100000000,USD,100000000,100000000,USD,100000000,Series F,481000000,USD,481000000,481000000,USD,481000000,"Eurazeo, TCV, Insight Partners, Bessemer Venture Partners, General Atlantic",11,"Greater Boston Area, East Coast, New England","Data and Analytics, Information Technology, Internet Services, Privacy and Security",$1B to $10B,,,,,"Analytics, Big Data, Cloud Data Services, Cyber Security, Information Services, Information Technology","Cambridge, Massachusetts, United States",
Fireflies.ai,https://www.crunchbase.com/organization/fireflies,Growing,Private,For Profit,51-100,,Series A,2021-05-24,,2016-07-01,month,Active,,,2,5,Early Stage Venture,14000000,USD,14000000,14000000,USD,14000000,Series A,18950000,USD,18950000,19000000,USD,19000000,"Khosla Ventures, April Underwood, f7 Ventures, Canaan Partners, Forum Ventures",12,"San Francisco Bay Area, West Coast, Western US","Information Technology, Internet Services, Messaging and Telecommunications, Software",,Medium,,,,"Enterprise Software, Meeting Software, Messaging, Software","San Francisco, California, United States",
EIT InnoEnergy,https://www.crunchbase.com/organization/kic-innoenergy,Growing,Private,For Profit,251-500,,Private Equity,2024-07-17,"Accelerator, Venture Capital",2010-01-01,day,Active,,"Early Stage Venture, Seed",2,3,Private Equity,,,,,,,Private Equity,140000000,EUR,150145158,140000000,EUR,150145158,"Societe Generale, Engie, Capgemini, Schneider Electric, Volkswagen Group",18,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Energy, Sustainability",,Medium,,,,"Clean Energy, Energy, Energy Efficiency, Energy Management","Eindhoven, Noord-Brabant, The Netherlands",189
Bloomreach,https://www.crunchbase.com/organization/bloomreach,Growing,Private,For Profit,501-1000,Made Acquisitions,Debt Financing,2022-10-04,,2009-03-01,month,Active,Yes,,3,7,Late Stage Venture,30000000,USD,30000000,175000000,USD,175000000,Series F,422000000,USD,422000000,452000000,USD,452000000,"JP Morgan Chase, Sixth Street, New Enterprise Associates, Lightspeed Venture Partners, Salesforce Ventures",10,"San Francisco Bay Area, Silicon Valley, West Coast","Information Technology, Sales and Marketing, Software",$1B to $10B,Medium,,,,"Information Technology, Marketing Automation, Software, Web Development","Mountain View, California, United States",
Kodiak Robotics,https://www.crunchbase.com/organization/kodiak-robotics-inc,Growing,Private,For Profit,101-250,,Series C,2024-08-21,,2018-04-01,month,Active,,,2,8,Late Stage Venture,,,,,,,Series C,165000000,USD,165000000,319900000,USD,319900000,"StepStone Group, Horizon Technology Finance, Sahin Boydas, Lightspeed Venture Partners, Bridgestone Americas",18,"San Francisco Bay Area, Silicon Valley, West Coast","Hardware, Science and Engineering, Software, Transportation",$500M to $1B,Medium,,,,"Autonomous Vehicles, Logistics, Robotics, Software, Transportation","Mountain View, California, United States",
GALY,https://www.crunchbase.com/organization/galy,Growing,Private,For Profit,51-100,,Series B,2024-09-03,,2019-01-01,year,Active,,,2,7,Early Stage Venture,33000000,USD,33000000,33000000,USD,33000000,Series B,65594966,USD,65594966,65922966,USD,65922966,"Harry Tannenbaum, Yoav Lurie, Lake House, Eighty Eighty Group, Artesian VC",26,"San Francisco Bay Area, West Coast, Western US","Biotechnology, Science and Engineering",,,,,,"Biotechnology, Chemical, Life Science","San Francisco, California, United States",
Revolut,https://www.crunchbase.com/organization/revolut,Growing,Private,For Profit,5001-10000,Made Acquisitions,Secondary Market,2024-08-16,,2015-01-01,year,Active,,,2,19,,,,,13700000,USD,13700000,Venture - Series Unknown,1732587579,USD,1732587579,1738057579,USD,1738057579,"Seedrs, Molten Ventures, Lakestar, Tiger Global Management, Seedcamp",60,"Europe, Middle East, and Africa (EMEA)","Financial Services, Lending and Investments, Mobile, Payments, Software",,High,,,,"Banking, Financial Services, FinTech, Mobile Payments","London, England, United Kingdom",
Aura,https://www.crunchbase.com/organization/aura-company,,Private,For Profit,501-1000,Made Acquisitions,Venture - Series Unknown,2022-12-27,,2017-01-01,year,Active,,,1,5,,21975000,USD,21975000,21975000,USD,21975000,Venture - Series Unknown,522650000,USD,522650000,522650000,USD,522650000,"Warburg Pincus, General Catalyst, Accel, Ten Eleven Ventures, Madrone Capital Partners",7,"Greater Boston Area, East Coast, New England","Information Technology, Privacy and Security",,,,,,"Cyber Security, Information Technology, Network Security, Security","Boston, Massachusetts, United States",
Circle,https://www.crunchbase.com/organization/circle-2,,Private,For Profit,501-1000,Made Acquisitions,Secondary Market,2024-01-26,,2013-01-01,year,Active,,,2,14,,,,,,,,Corporate Round,1111000000,USD,1111000000,1121000000,USD,1121000000,"BlackRock, Fidelity, Coinbase, General Catalyst, Alumni Ventures",51,"Greater Boston Area, East Coast, New England","Blockchain and Cryptocurrency, Financial Services, Lending and Investments, Other, Payments, Software",,,,,,"Banking, Blockchain, Cryptocurrency, Financial Services, FinTech","Boston, Massachusetts, United States",33
Formo,https://www.crunchbase.com/organization/formo-bio,Growing,Private,For Profit,51-100,,Series B,2024-09-09,,2018-01-01,year,Active,Yes,,2,7,Early Stage Venture,61000000,USD,61000000,61000000,USD,61000000,Series B,115308272,USD,115308272,115308272,USD,115308272,"Indiposa Investments, Lowercarbon Capital, The Nature Conservancy, Merck, Woodline Partners",21,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Biotechnology, Food and Beverage, Science and Engineering",,High,,,,"Biotechnology, Food and Beverage, Life Science","Berlin, Berlin, Germany",
0x,https://www.crunchbase.com/organization/0x-project,,Private,Non-profit,51-100,,Series B,2022-04-26,,2016-10-01,day,Active,Yes,,2,9,Early Stage Venture,70000000,USD,70000000,70000000,USD,70000000,Series B,108999960,USD,108999960,108999960,USD,108999960,"Coinbase, OpenSea, IOSG Ventures, GSR, Jump Crypto",46,"San Francisco Bay Area, West Coast, Western US","Blockchain and Cryptocurrency, Financial Services, Other, Payments, Software",,,,,,"Blockchain, Cryptocurrency, Decentralized Finance (DeFi), Ethereum","San Francisco, California, United States",5
Last Energy,https://www.crunchbase.com/organization/last-energy,,Private,For Profit,101-250,,Series B,2024-08-29,,2020-01-01,year,Active,,,1,3,Early Stage Venture,40000000,USD,40000000,40000000,USD,40000000,Series B,64000000,USD,64000000,64000000,USD,64000000,"Amitis Capital, First Round Capital, Quiet Capital, Gigafund, Armada Investment AG",7,"Washington DC Metro Area, Southern US","Energy, Science and Engineering, Sustainability",,,,,,"Clean Energy, Energy, Energy Management, Nuclear, Renewable Energy, Sustainability","Washington, District of Columbia, United States",
Foodpanda,https://www.crunchbase.com/organization/foodpanda,,Private,For Profit,5001-10000,"Made Acquisitions, Was Acquired",Private Equity,2017-05-23,,2012-04-01,day,Active,,,5,7,M&A,431450000,USD,431450000,431450000,USD,431450000,Private Equity,749450000,USD,749450000,749450000,USD,749450000,"Delivery Hero, Rocket Internet, Kinnevik, Prosus & Naspers, Goldman Sachs Investment Partners",8,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Administrative Services, Commerce and Shopping, Food and Beverage, Transportation",,,,,,"Delivery, E-Commerce, Food Delivery, Marketplace","Berlin, Berlin, Germany",1
Somatus,https://www.crunchbase.com/organization/somatus,Growing,Private,For Profit,1001-5000,Made Acquisitions,Series E,2022-02-22,,2016-01-01,year,Active,,,2,5,Late Stage Venture,325000000,USD,325000000,325000000,USD,325000000,Series E,465120000,USD,465120000,465120000,USD,465120000,"Fidelity, Deerfield, RA Capital Management, Wellington Management, Elevance Health",13,"Washington DC Metro Area, East Coast, Southern US",Health Care,$1B to $10B,High,,,,"Health Care, Health Diagnostics, Hospital, Medical, Primary and Urgent Care, Wellness","Mclean, Virginia, United States",
Magic Eden,https://www.crunchbase.com/organization/magic-eden,Growing,Private,For Profit,51-100,,Initial Coin Offering,2022-07-01,,2021-01-01,year,Active,,,3,6,,500000,USD,500000,500000,USD,500000,Initial Coin Offering,170000000,USD,170000000,170000000,USD,170000000,"Sequoia Capital, Lightspeed Venture Partners, 6th Man Ventures, Goodwater Capital, Greylock",11,"San Francisco Bay Area, West Coast, Western US","Blockchain and Cryptocurrency, Commerce and Shopping, Financial Services, Internet Services, Payments, Software",,,,,,"Cryptocurrency, Internet, Marketplace, Web3","San Francisco, California, United States",8
Poolside,https://www.crunchbase.com/organization/poolside-4f90,,Private,For Profit,11-50,,Seed,2023-08-24,,2023-01-01,year,Active,,,2,2,Seed,100000000,USD,100000000,100000000,USD,100000000,Seed,126000000,USD,126000000,126000000,USD,126000000,"Bpifrance, Felicis, Redpoint, New Wave (VC), Scribble Ventures",17,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Artificial Intelligence (AI), Data and Analytics, Information Technology, Other, Science and Engineering, Software",,,,,,"Artificial Intelligence (AI), Developer Platform, Information Technology, Infrastructure, Software","Paris, Ile-de-France, France",
Optimism,https://www.crunchbase.com/organization/optimism,,Private,For Profit,1-10,,Undisclosed,2022-11-30,,2019-01-01,year,Active,,,3,4,,,,,,,,Undisclosed,178500000,USD,178500000,178500000,USD,178500000,"Andreessen Horowitz, Wintermute Ventures, Nascent, Paradigm, Cynegetic Investment Management",6,"Greater New York Area, East Coast, Northeastern US","Blockchain and Cryptocurrency, Financial Services, Other, Payments, Software",,,,,,"Blockchain, Cryptocurrency, Ethereum, FinTech, Smart Contracts","New York, New York, United States",2
WarpStream Labs,https://www.crunchbase.com/organization/warpstream-labs,,Private,For Profit,11-50,Was Acquired,Series A,2024-03-14,,2023-01-01,year,Active,,,2,2,M&A,20000000,USD,20000000,20000000,USD,20000000,Series A,20000000,USD,20000000,20000000,USD,20000000,"Greylock, Amplify Partners, Barry McCardel, Spencer Kimball, Ben Sigelman",5,"Greater Chicago Area, Great Lakes, Midwestern US","Information Technology, Internet Services, Software",,,,,,"Cloud Storage, Information Technology, Software","Chicago, Illinois, United States",
Nucleus Security,https://www.crunchbase.com/organization/nucleus-security,Growing,Private,For Profit,101-250,,Venture - Series Unknown,2024-08-20,,2018-01-01,year,Active,,,4,4,,,,,,,,Venture - Series Unknown,36398347,USD,36398347,36398347,USD,36398347,"Lead Edge Capital, Arthur Ventures, In-Q-Tel, Dcode Capital",4,"East Coast, Southern US","Information Technology, Privacy and Security, Professional Services, Software",,High,,,,"Cyber Security, Information Technology, Network Security, Risk Management, SaaS","Sarasota, Florida, United States",
unico IDtech,https://www.crunchbase.com/organization/acesso-digital,,Private,For Profit,501-1000,Made Acquisitions,Series D,2022-04-14,,2007-01-01,year,Active,,,2,4,Late Stage Venture,100000000,USD,100000000,100000000,USD,100000000,Series D,336857766,USD,336857766,336857766,USD,336857766,"General Atlantic, GS Growth, SOFTBANK Latin America Ventures, Igah Ventures, big_bets",6,Latin America,"Information Technology, Privacy and Security, Professional Services, Software",,,,,,"Consulting, Identity Management, Information Technology, Software","São Paulo, Sao Paulo, Brazil",
Servify,https://www.crunchbase.com/organization/servify,Growing,Private,For Profit,501-1000,Made Acquisitions,Debt Financing,2024-08-28,,2015-11-01,month,Active,,,1,11,Late Stage Venture,500000000,INR,5957903,340000000,INR,4051374,Series D,120441310,USD,120441310,130068168,USD,130068168,"Blume Ventures, InnoVen Capital, Trifecta Capital Advisors, Block, Inc., BEENEXT",22,Asia-Pacific (APAC),"Apps, Consumer Electronics, Hardware, Software",,High,,,,"Consumer Applications, Consumer Electronics, Consumer Software, Enterprise Software","Mumbai, Maharashtra, India",
Pemex,https://www.crunchbase.com/organization/pemex,Not Growing,Private,For Profit,10001+,Made Acquisitions,Debt Financing,2024-08-22,,1938-06-07,day,Active,,,1,4,,,,,,,,,,,,10000000000,USD,10000000000,"Citi, SMBC Venture Capital, Deutsche Bank, Barclays Corporate Banking, Banorte",5,Latin America,"Energy, Natural Resources, Sustainability",,High,,,,"Energy, Natural Resources, Oil and Gas","Mexico City, Distrito Federal, Mexico",
Blockstream,https://www.crunchbase.com/organization/blockstream,Growing,Private,For Profit,101-250,Made Acquisitions,Convertible Note,2023-01-24,,2014-01-01,year,Active,,,8,6,Early Stage Venture,125000000,USD,125000000,210000000,USD,210000000,Series B,299000000,USD,299000000,424000000,USD,424000000,"Tencent, Khosla Ventures, AngelList, DCVC, Baillie Gifford",31,,"Blockchain and Cryptocurrency, Consumer Electronics, Financial Services, Hardware, Other, Payments, Software",,High,,,,"Asset Management, Bitcoin, Blockchain, Computer, Cryptocurrency, Data Storage, Finance, Financial Services, FinTech, Software","Montréal, Quebec, Canada",
Ideogram,https://www.crunchbase.com/organization/ideogram,Growing,Private,For Profit,1-10,,Series A,2024-02-28,,2022-01-01,year,Active,,,,2,Early Stage Venture,80000000,CAD,58919534,80000000,CAD,58919534,Series A,102300000,CAD,75376856,102300000,CAD,75376856,"Andreessen Horowitz, Index Ventures, Redpoint, SV Angel, Pear VC",11,Great Lakes,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Internet Services, Science and Engineering, Software",,High,,,,"Artificial Intelligence (AI), Generative AI, Information Technology, Internet","Toronto, Ontario, Canada",
LTK,https://www.crunchbase.com/organization/rewardstyle,,Private,For Profit,501-1000,,Venture - Series Unknown,2021-11-22,,2011-01-01,year,Active,,,2,3,,300000000,USD,300000000,300000000,USD,300000000,Venture - Series Unknown,315000000,USD,315000000,315000000,USD,315000000,"Maverick Ventures, SoftBank Vision Fund, Bernay Box",3,"Dallas/Fort Worth Metroplex, Southern US","Apps, Clothing and Apparel, Design, Internet Services, Mobile, Sales and Marketing, Software",$1B to $10B,,,,,"Brand Marketing, Fashion, Internet, Marketing, Mobile Apps","Dallas, Texas, United States",
Nova Credit,https://www.crunchbase.com/organization/nova-credit,,Private,For Profit,101-250,,Series C,2023-10-17,,2016-05-17,day,Active,,,3,9,Late Stage Venture,45000000,USD,45000000,45000000,USD,45000000,Series C,124420000,USD,124420000,124420000,USD,124420000,"Y Combinator, General Catalyst, First Round Capital, Index Ventures, Human Capital",33,"San Francisco Bay Area, West Coast, Western US","Data and Analytics, Financial Services, Information Technology, Lending and Investments, Software",$100M to $500M,,,,,"Credit, Credit Bureau, Data Integration, Financial Services, FinTech","San Francisco, California, United States",
Crusoe Energy Systems,https://www.crunchbase.com/organization/crusoe-energy-systems,Growing,Private,For Profit,251-500,Made Acquisitions,Series C,2022-04-21,,2018-08-23,day,Active,,,2,7,Late Stage Venture,350000000,USD,350000000,350000000,USD,350000000,Series C,512500000,USD,512500000,747500000,USD,747500000,"Generate Capital, Polychain, Lowercarbon Capital, Exor Ventures, Founders Fund",32,"Greater Denver Area, Western US","Energy, Natural Resources",,Medium,,,,"Energy, Energy Management, Oil and Gas","Denver, Colorado, United States",
Polkadot,https://www.crunchbase.com/organization/polkadot,Growing,Private,For Profit,10001+,,Venture - Series Unknown,2022-01-01,,2016-01-01,year,Active,,,3,14,,,,,,,,Venture - Series Unknown,300200000,USD,300200000,300200000,USD,300200000,"LongHash Ventures, Polychain, IOSG Ventures, Boost VC, Kenetic",39,"Europe, Middle East, and Africa (EMEA)","Apps, Blockchain and Cryptocurrency, Financial Services, Information Technology, Internet Services, Other, Software",,High,,,,"Apps, Blockchain, Crowdfunding, Information Services, Information Technology, Web3","Zug, Zug, Switzerland",3
Shiprocket,https://www.crunchbase.com/organization/shiprocket,Growing,Private,For Profit,501-1000,Made Acquisitions,Series E,2023-10-09,,2017-01-26,day,Active,,,4,12,Late Stage Venture,907000000,INR,10892205,907000000,INR,10892205,Series E,399092833,USD,399092833,399092833,USD,399092833,"9Unicorns Accelerator Fund, Zomato, Huddle, 500 Global, InnoVen Capital",33,Asia-Pacific (APAC),"Artificial Intelligence (AI), Commerce and Shopping, Data and Analytics, Science and Engineering, Software, Transportation",,,,,,"Artificial Intelligence (AI), E-Commerce, Logistics, Shipping, Supply Chain Management","New Delhi, Delhi, India",6
Miko,https://www.crunchbase.com/organization/emotix,Growing,Private,For Profit,101-250,Made Acquisitions,Series C,2024-08-29,,2015-01-01,year,Active,,,3,8,Late Stage Venture,205500000,INR,2449481,205500000,INR,2449481,Series C,51989546,USD,51989546,64871088,USD,64871088,"Inderjeet kaur Arora, Amrapali B Doshi, Moneycrew Fintech, Satyam Sinha, Sanjiv Sarita",22,Asia-Pacific (APAC),"Artificial Intelligence (AI), Consumer Electronics, Data and Analytics, Education, Hardware, Science and Engineering, Software",,High,,,,"Artificial Intelligence (AI), Consumer Electronics, EdTech, Robotics","Mumbai, Maharashtra, India",
Orange DAO,https://www.crunchbase.com/organization/orange-fund,,Private,For Profit,1001-5000,,Venture - Series Unknown,2022-08-23,"Accelerator, Venture Capital",2021-01-01,year,Active,,"Early Stage Venture, Private Equity, Seed, Venture",1,1,,80000000,USD,80000000,80000000,USD,80000000,Venture - Series Unknown,80000000,USD,80000000,80000000,USD,80000000,"NEAR, Algorand Foundation",2,"San Francisco Bay Area, West Coast, Western US","Blockchain and Cryptocurrency, Financial Services, Lending and Investments, Payments, Software",,,,,,"Cryptocurrency, Venture Capital","San Francisco, California, United States",215
Hello Alice,https://www.crunchbase.com/organization/circular-board,Growing,Private,For Profit,51-100,,Series C,2024-04-04,,2017-05-09,day,Active,,,2,10,Late Stage Venture,,,,,,,Series C,25859590,USD,25859590,26059590,USD,26059590,"Alumni Ventures, Mastercard, Backstage Capital, Sherpa, Service Provider Capital",25,"Greater Houston Area, Southern US","Financial Services, Information Technology",,High,,,,"Financial Services, FinTech, Information Services, Information Technology","Houston, Texas, United States",
Race,https://www.crunchbase.com/organization/race-59a0,,Private,For Profit,101-250,,Private Equity,2024-09-09,,1994-01-01,day,Active,,,3,3,Private Equity,375000000,USD,375000000,375000000,USD,375000000,Private Equity,375000000,USD,375000000,500000000,USD,500000000,"Oak Hill Capital Partners, AB Private Credit Investors",2,"San Francisco Bay Area, West Coast, Western US","Hardware, Internet Services, Messaging and Telecommunications",,,,,,"Internet, Telecommunications, Wired Telecommunications","South San Francisco, California, United States",
Ceres AI,https://www.crunchbase.com/organization/ceres-imaging,,Private,For Profit,101-250,,Series D,2024-09-04,,2014-01-01,year,Active,,,1,8,Late Stage Venture,,,,,,,Series D,83836385,USD,83836385,83836385,USD,83836385,"Elemental Excelerator, Insight Partners, Silicon Badia, XTX Ventures, B37 Ventures",9,"San Francisco Bay Area, West Coast, Western US","Agriculture and Farming, Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",$100M to $500M,,,,,"Agriculture, AgTech, Analytics, Artificial Intelligence (AI), Machine Learning, SaaS, Software","Oakland, California, United States",
Atlan,https://www.crunchbase.com/organization/atlan-239d,,Private,For Profit,251-500,,Series C,2024-05-08,,2018-01-01,month,Active,,,2,6,Late Stage Venture,105000000,USD,105000000,105000000,USD,105000000,Series C,201500000,USD,201500000,201500000,USD,201500000,"Insight Partners, Peak XV Partners, WaterBridge Ventures, Meritech Capital Partners, Surge",19,"Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia","Data and Analytics, Information Technology, Software",,,,,,"Big Data, Data Governance, Information Technology, Software","Singapore, Central Region, Singapore",
Docker,https://www.crunchbase.com/organization/docker,Growing,Private,For Profit,251-500,Made Acquisitions,Series C,2022-03-31,,2011-10-01,month,Active,,,3,12,Late Stage Venture,105000000,USD,105000000,105000000,USD,105000000,Series C,435855439,USD,435855439,435855439,USD,435855439,"Sequoia Capital, Goldman Sachs, Y Combinator, Vertex Ventures, Lightspeed Venture Partners",40,"San Francisco Bay Area, Silicon Valley, West Coast","Information Technology, Software",$1B to $10B,,,,,"Developer Platform, Developer Tools, Information Technology, Software","Palo Alto, California, United States",
Cato Networks,https://www.crunchbase.com/organization/cato-networks,Growing,Private,For Profit,1001-5000,,Venture - Series Unknown,2023-09-19,,2015-02-01,day,Active,,,2,7,,238000000,USD,238000000,238000000,USD,238000000,Venture - Series Unknown,770000000,USD,770000000,770000000,USD,770000000,"Lightspeed Venture Partners, Coatue, Acrew Capital, Adams Street Partners, Greylock",13,"Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)","Information Technology, Internet Services, Privacy and Security, Software",,Medium,,,,"Cloud Computing, Information Technology, Network Security, Software","Tel Aviv, Tel Aviv, Israel",
point.me,https://www.crunchbase.com/organization/point-me,Growing,Private,For Profit,11-50,Made Acquisitions,Series B,2024-09-18,,2021-02-01,month,Active,,,2,3,Early Stage Venture,15000000,USD,15000000,15000000,USD,15000000,Series B,27000000,USD,27000000,27000000,USD,27000000,"Citi Ventures, Plug and Play, Gaingels, WndrCo, RiverPark Ventures",22,"Greater New York Area, East Coast, Northeastern US","Information Technology, Internet Services, Other, Professional Services, Sales and Marketing, Travel and Tourism",,,,,,"Consulting, Information Services, Loyalty Programs, Subscription Service, Travel, Vertical Search","New York, New York, United States",
